SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idTree	name	age	dbh	height	totalLeafArea	leafArea_1	leafAreaDensity	leafLue_1	lai	crownBaseHeight	crownRadiusInterRow	crownRadiusTreeLine	crownRadiusVertical	crownVolume	branchVolume	stemVolume	stemYield	phenologicalStage	fruitPhenologicalStage	rootingDepth	maxRootDistanceOnTreeLine	maxRootDistanceOnCropLine	totalRootLength	targetLfrRatio	lfrRatio	rootShootRatio	lueStress	lueWaterStress	lueNitrogenStress	lueTemperatureStress	waterStress	nitrogenStress	totalParIntercepted	diffuseParIntercepted	directParIntercepted	globalRadIntercepted	lightCompetitionIndex	nbrDaysInShade	captureFactorForDiffusePar	captureFactorForDirectPar	captureFactorForDirectNir	captureFactorForDiffuseNir	actualWaterPotential	waterDemand	waterDemandReduced	waterUptake	waterUptakeInSaturation	waterUptakePotential	treeLeafTranspirationRate	stemflow	interceptedRain	storedRain	evaporatedRain	rootedVolume	nitrogenDemandBeforeFixation	nitrogenDemandAfterFixation	nitrogenUptake	nitrogenUptakeInSaturation	nitrogenSatisfaction	nitrogenSaturation	nitrogenStem	nitrogenStump	nitrogenFoliage_1	nitrogenBranches	nitrogenCoarseRoots	nitrogenFineRoots	nitrogenLabile	nitrogenFruit	nitrogenFoliageIncrement	nitrogenLabileIncrement	nitrogenBranchesIncrement	nitrogenStemIncrement	nitrogenStumpIncrement	nitrogenCoarseRootsIncrement	nitrogenFineRootsIncrement	nitrogenFruitIncrement	totalNitrogenFoliageSen	nitrogenCoarseRootsSen	nitrogenCoarseRootsSenAnoxia	nitrogenFineRootsSen	nitrogenFineRootsSenAnoxia	nitrogenBranchesExported	nitrogenFoliageExported	nitrogenStemExported	nitrogenFruitExported	totalNitrogenBranchesDeadOnTree	totalOptiN	totalN	nitrogenSinkStrength	carbonAllocToGrowth	totalCarbonIncrement	carbonAboveGroundEff	carbonBelowGroundEff	totalCarbonFoliage	carbonBranches	carbonStem	carbonStump	carbonCoarseRoots	carbonFineRoots	carbonLabile	carbonFruit	carbonFoliageIncrement	carbonLabileIncrement	carbonBranchesIncrement	carbonStemIncrement	carbonStumpIncrement	carbonCoarseRootsIncrement	carbonFineRootsIncrement	carbonFruitIncrement	carbonFoliageSen	carbonBranchesSen	carbonFineRootsSen	carbonFineRootsSenAnoxia	carbonCoarseRootsSen	carbonCoarseRootsSenAnoxia	carbonBranchesExported	carbonFoliageExported	carbonStemExported	carbonStumpExported	carbonFruitExported	totalCarbonBranchesDeadOnTree	nCFoliage	nCBranches	nCStem	nCStump	nCCoarseRoots	nCFineRoots	nCFruit	nCLabile	aboveGroundCFraction	aboveGroundAllocFrac	belowGroundAllocFrac	carbonCoarseRootsTarget	carbonCoarseRootsImbalance	budburstAccumulatedTemperature	budburstAccumulatedColdTemperature	heatAccumulatedTemperature	budburstDate	floweringDate	fruitSettingDate	fruitGrowthDate	veraisonDate	floweringDuration	leafExpansionEndingDate	leafFallStartingDate	leafFallEndingDate	flowerNbrPotentialFromLeafArea	flowerNbrPotentialReducer	flowerNbrPotential	flowerNbrPotentialDaily	flowerNbr	fruitNbr	fruitCarbonStressIndex	floweringHeatStress	floweringFrostStress	fruitCarbonTarget	fruitDemandTarget	fruitMeanDryMatterWeight	fruitMeanFreshMatterWeight	fruitVolume	fruitEquivalentSurfaceArea	fruitOilConcentration	fruitOilWeight	fruitOilYield	leafAgeStress	leafFrostStress	leafWaterNitrogenStress	co2LueEffect	co2WueEffect	nbCellsBellow	carbonFoliageLitterAllPlot	carbonBranchesLitterAllPlot	carbonFruitLitterAllPlot	carbonFoliageLitterUnderTree	carbonBranchesLitterUnderTree	carbonFruitLitterUnderTree	
exemple	Tue Jun 09 10:17:32 CEST 2026	1/1/2000	1	1	2000	1	1	walnut-hybrid	1	5.6190925836563110e-01	7.5000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.7500000000000000e-01	2.5000000000000000e-01	2.5000000000000000e-01	1.8750000000000000e-01	4.9087385212340524e-02	2.9452431127404314e-05	2.5288000721298773e-05	1.5577408444320043e-02	0	0	4.0000000000000000e-01	5.0000000000000000e-01	5.0000000000000000e-01	error!	5.0000000000000000e-01	0.0000000000000000e+00	2.6565339240067454e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	1.1683056333240032e-04	2.3366112666480068e-05	0.0000000000000000e+00	1.3607023180860792e-04	1.1539830625727468e-05	1.2738671968163223e-03	3.1233478704990750e-04	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5616739352495380e-03	1.8740087222994454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.8220462071527010e-01	0.0000000000000000e+00	9.0713487872405280e-03	7.7887042221600220e-03	1.5577408444320045e-03	7.6932204171516450e-04	4.2462239893877410e-02	1.9187115895547722e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	3.0000000000000000e-02	0.0000000000000000e+00	1.6278360372148650e-01	8.7871742168987710e-01	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0.0000000000000000e+00	0	0	0	0	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	2/1/2000	2	1	2000	2	1	walnut-hybrid	1	5.6190925836563110e-01	7.5000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.7500000000000000e-01	2.5000000000000000e-01	2.5000000000000000e-01	1.8750000000000000e-01	4.9087385212340524e-02	2.9452431127404314e-05	2.5288000721298773e-05	1.5577408444320043e-02	0	0	4.0000000000000000e-01	5.0000000000000000e-01	5.0000000000000000e-01	error!	5.0000000000000000e-01	0.0000000000000000e+00	2.6565339240067454e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	1.1683056333240032e-04	2.3366112666480068e-05	0.0000000000000000e+00	1.3607023180860792e-04	1.1539830625727468e-05	1.2738671968163223e-03	3.1233478704990750e-04	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5616739352495380e-03	1.8740087222994454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.8220462071527010e-01	0.0000000000000000e+00	9.0713487872405280e-03	7.7887042221600220e-03	1.5577408444320045e-03	7.6932204171516450e-04	4.2462239893877410e-02	1.9187115895547722e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	3.0000000000000000e-02	0.0000000000000000e+00	1.6278360372148650e-01	8.7871742168987710e-01	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0.0000000000000000e+00	0	0	0	0	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	3/1/2000	3	1	2000	3	1	walnut-hybrid	1	5.6190925836563110e-01	7.5000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.7500000000000000e-01	2.5000000000000000e-01	2.5000000000000000e-01	1.8750000000000000e-01	4.9087385212340524e-02	2.9452431127404314e-05	2.5288000721298773e-05	1.5577408444320043e-02	0	0	4.0000000000000000e-01	5.0000000000000000e-01	5.0000000000000000e-01	error!	5.0000000000000000e-01	0.0000000000000000e+00	2.6565339240067454e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	1.1683056333240032e-04	2.3366112666480068e-05	0.0000000000000000e+00	1.3607023180860792e-04	1.1539830625727468e-05	1.2738671968163223e-03	3.1233478704990750e-04	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5616739352495380e-03	1.8740087222994454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.8220462071527010e-01	0.0000000000000000e+00	9.0713487872405280e-03	7.7887042221600220e-03	1.5577408444320045e-03	7.6932204171516450e-04	4.2462239893877410e-02	1.9187115895547722e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	3.0000000000000000e-02	0.0000000000000000e+00	1.6278360372148650e-01	8.7871742168987710e-01	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0.0000000000000000e+00	0	0	0	0	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	4/1/2000	4	1	2000	4	1	walnut-hybrid	1	5.6190925836563110e-01	7.5000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.7500000000000000e-01	2.5000000000000000e-01	2.5000000000000000e-01	1.8750000000000000e-01	4.9087385212340524e-02	2.9452431127404314e-05	2.5288000721298773e-05	1.5577408444320043e-02	0	0	4.0000000000000000e-01	5.0000000000000000e-01	5.0000000000000000e-01	error!	5.0000000000000000e-01	0.0000000000000000e+00	2.6565339240067454e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	1.1683056333240032e-04	2.3366112666480068e-05	0.0000000000000000e+00	1.3607023180860792e-04	1.1539830625727468e-05	1.2738671968163223e-03	3.1233478704990750e-04	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5616739352495380e-03	1.8740087222994454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.8220462071527010e-01	0.0000000000000000e+00	9.0713487872405280e-03	7.7887042221600220e-03	1.5577408444320045e-03	7.6932204171516450e-04	4.2462239893877410e-02	1.9187115895547722e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	3.0000000000000000e-02	0.0000000000000000e+00	1.6278360372148650e-01	8.7871742168987710e-01	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0.0000000000000000e+00	0	0	0	0	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	5/1/2000	5	1	2000	5	1	walnut-hybrid	1	5.6190925836563110e-01	7.5000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.7500000000000000e-01	2.5000000000000000e-01	2.5000000000000000e-01	1.8750000000000000e-01	4.9087385212340524e-02	2.9452431127404314e-05	2.5288000721298773e-05	1.5577408444320043e-02	0	0	4.0000000000000000e-01	5.0000000000000000e-01	5.0000000000000000e-01	error!	5.0000000000000000e-01	0.0000000000000000e+00	2.6565339240067454e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	1.1683056333240032e-04	2.3366112666480068e-05	0.0000000000000000e+00	1.3607023180860792e-04	1.1539830625727468e-05	1.2738671968163223e-03	3.1233478704990750e-04	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5616739352495380e-03	1.8740087222994454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.8220462071527010e-01	0.0000000000000000e+00	9.0713487872405280e-03	7.7887042221600220e-03	1.5577408444320045e-03	7.6932204171516450e-04	4.2462239893877410e-02	1.9187115895547722e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	3.0000000000000000e-02	0.0000000000000000e+00	1.6278360372148650e-01	8.7871742168987710e-01	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0.0000000000000000e+00	0	0	0	0	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	6/1/2000	6	1	2000	6	1	walnut-hybrid	1	5.6190925836563110e-01	7.5000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.7500000000000000e-01	2.5000000000000000e-01	2.5000000000000000e-01	1.8750000000000000e-01	4.9087385212340524e-02	2.9452431127404314e-05	2.5288000721298773e-05	1.5577408444320043e-02	0	0	4.0000000000000000e-01	5.0000000000000000e-01	5.0000000000000000e-01	error!	5.0000000000000000e-01	0.0000000000000000e+00	2.6565339240067454e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	4.0000000000000000e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	1.1683056333240032e-04	2.3366112666480068e-05	0.0000000000000000e+00	1.3607023180860792e-04	1.1539830625727468e-05	1.2738671968163223e-03	3.1233478704990750e-04	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5616739352495380e-03	1.8740087222994454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.8220462071527010e-01	0.0000000000000000e+00	9.0713487872405280e-03	7.7887042221600220e-03	1.5577408444320045e-03	7.6932204171516450e-04	4.2462239893877410e-02	1.9187115895547722e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	1.5000000000000000e-02	3.0000000000000000e-02	0.0000000000000000e+00	1.6278360372148650e-01	8.7871742168987710e-01	0.0000000000000000e+00	0.0000000000000000e+00	error!	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0	0	0	0	0	0	0	0	0	0	0.0000000000000000e+00	0	0	0	0	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
