SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	cropSpeciesName	cropAge	phenologicStageVegetative	phenologicStageReproductive	yield	biomass	grainBiomass	tuberBiomass	fruitBiomass	grainNumber	grainWeight	grainGrowthRate	nitrogenGrain	biomassIncrement	height	densite	rootsDepth	lai	eai	sla	treeFineRootsLength	treeCarbonCoarseRoots	cropTemperature	soilSurfaceTemperature	etpCalculated	hisafeWaterStomatalStress	hisafeWaterTurgescenceStress	hisafeWaterSenescenceStress	hisafeNitrogenStress	nitrogenNutritionIndex	sticsNitrogenBiomassStress	sticsNitrogenLaiStress	sticsNitrogenSenescenceStress	tempStressLue	tempStressGrainFilling	frostStressPlantDensity	frostStressFoliage	frostStressReprod	visibleSky	totalParIncident	diffuseParIncident	directParIncident	totalParIntercepted	diffuseParIntercepted	directParIntercepted	relativeTotalParIncident	relativeDiffuseParIncident	relativeDirectParIncident	relativeGlobalRadIncident	actualWaterPotential	waterDemand	waterDemandReduced	waterUptakeByCrop	waterUptakeByTrees	waterUptakePotential	soilEvaporation	mulchEvaporation	waterUptakeInSaturationByTrees	waterUptakeInSaturationByCrop	rainInterceptedByTrees	rainInterceptedByCrop	rainTransmittedByTrees	rainTransmittedByCrop	stemFlowByTrees	stemFlowByCrop	waterAddedByWaterTable	waterTakenByDesaturation	irrigation	capillaryRise	runOff	drainageBottom	drainageArtificial	surfaceRunOff	carbonMulch	carbonMulchTreeFoliage	mulchWaterStock	mulchCoverRatio	mulchBiomass	carbonResidus	carbonMicrobialBiomass	carbonMicrobialBiomassMulch	totalCarbonHumusStock	activeCarbonHumusStock	inactiveCarbonHumusStock	nitrogenDemand	nitrogenUptakeByCrop	nitrogenUptakeByTrees	nitrogenUptakeInSaturationByTrees	nitrogenUptakeInSaturationByCrop	nitrogenRain	nitrogenRunOff	nitrogenFertilisationMineral	nitrogenFertilisationOrganic	nitrogenIrrigation	nitrogenFixation	nitrogenVolatilisation	nitrogenVolatilisationOrganic	nitrogenDenitrification	nitrogenMulch	totalNitrogenHumusStock	activeNitrogenHumusStock	inactiveNitrogenHumusStock	nitrogenHumusMineralisation	nitrogenResiduMineralisation	nitrogenImmobilisation	cropNitrogenLeafLitter	cropNitrogenRootsLitter	nitrogenResidus	nitrogenMicrobialBiomass	nitrogenMicrobialBiomassMulch	nitrogenLeachingBottom	nitrogenLeachingArtificial	nitrogenLeachingWaterTable	mineralNitrogenStock	nitrogenAddedByWaterTable	nitrogenLossNitrification	nitrogenHarvested	biomassHarvested	meanHisafeWaterStressVegetative	meanHisafeWaterStressReproductive	meanHisafeNitrogenStressVegetative	meanHisafeNitrogenStressReproductive	tetstomate	teturg	fruitBiomass	isTreeAbove	nbrTreeAbove	cropCarbonLeafLitter	cropCarbonRootsLitter	treeCarbonFoliageLitter	treeCarbonBranchesLitter	treeCarbonFruitLitter	treeCarbonFineRootsLitter	treeCarbonCoarseRootsLitter	treeNitrogenFoliageLitter	treeNitrogenBranchesLitter	treeNitrogenFruitLitter	treeNitrogenFineRootsLitter	treeNitrogenCoarseRootsLitter	
exemple	Tue Jun 09 10:17:32 CEST 2026	1/1/2000	1	1	2000	1	1	main	6	0.0000000000000000e+00	3.0000000000000000e+00	maize	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.50000e+00	1.00000e-02	0.00000e+00	0.00000e+00	2.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000140666961670e+00	1.5948115348815918e+01	6.1660451889038090e+00	9.7820701599121100e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.9998307228088380e-01	1.0000000000000000e+00	9.9995881319046020e-01	9.9999666213989260e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11962e+04	2.49180e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83573e+03	2.04243e+03	3.79330e+03	1.11817e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1111820660531530e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	1/1/2000	1	1	2000	1	1	main	7	1.0000000000000000e+00	3.0000000000000000e+00	maize	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.50000e+00	1.00000e-02	0.00000e+00	0.00000e+00	2.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9994087219238280e-01	1.5946078777313232e+01	6.1656765937805180e+00	9.7804021835327150e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.9985533952713010e-01	9.9996179342269900e-01	9.9978828430175780e-01	9.9993938207626340e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11962e+04	2.49180e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83573e+03	2.04243e+03	3.79330e+03	1.11817e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1111820660531530e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	1/1/2000	1	1	2000	1	2	inter	8	2.0000000000000000e+00	3.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9984008073806760e-01	1.5942102432250977e+01	6.1650543212890625e+00	9.7770481109619140e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.9960601329803470e-01	9.9986088275909420e-01	9.9944537878036500e-01	9.9981969594955440e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11962e+04	2.49180e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83573e+03	2.04243e+03	3.79330e+03	1.11817e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1111820660531530e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	1/1/2000	1	1	2000	1	1	main	9	3.0000000000000000e+00	3.0000000000000000e+00	maize	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.50000e+00	1.00000e-02	0.00000e+00	0.00000e+00	2.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9994087219238280e-01	1.5932100296020508e+01	6.1656770706176760e+00	9.7664232254028320e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.9897885322570800e-01	9.9996191263198850e-01	9.9835932254791260e-01	9.9951863288879400e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11962e+04	2.49180e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83573e+03	2.04243e+03	3.79330e+03	1.11817e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1111820660531530e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	1/1/2000	1	1	2000	1	1	main	10	4.0000000000000000e+00	3.0000000000000000e+00	maize	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.50000e+00	1.00000e-02	0.00000e+00	0.00000e+00	2.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	4.68400e+00	4.68400e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000140666961670e+00	1.5947875976562500e+01	6.1660451889038090e+00	9.7818307876586910e+00	0.00000e+00	0.00000e+00	0.00000e+00	9.9996805191040040e-01	1.0000000000000000e+00	9.9993431568145750e-01	9.9998944997787480e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11962e+04	2.49180e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83573e+03	2.04243e+03	3.79330e+03	1.11817e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1111820660531530e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	2/1/2000	2	1	2000	2	1	main	6	0.0000000000000000e+00	3.0000000000000000e+00	maize	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.50000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	5.98050e+00	5.04786e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000140666961670e+00	1.7407922744750977e+01	5.5083456039428710e+00	1.1899577140808105e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9997866153717040e-01	1.0000000000000000e+00	9.9995881319046020e-01	9.9999380111694340e-01	0.0000000000000000e+00	1.84351e-01	1.84351e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11951e+04	2.49169e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83562e+03	2.04232e+03	3.79330e+03	1.11811e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1223631784319885e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	2/1/2000	2	1	2000	2	1	main	7	1.0000000000000000e+00	3.0000000000000000e+00	maize	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.50000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	5.98050e+00	5.04786e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9994087219238280e-01	1.7405564308166504e+01	5.5080165863037110e+00	1.1897547721862793e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9984318017959600e-01	9.9996179342269900e-01	9.9978828430175780e-01	9.9993205070495600e-01	0.0000000000000000e+00	1.84351e-01	1.84351e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11951e+04	2.49169e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83562e+03	2.04232e+03	3.79330e+03	1.11811e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1223631784319885e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
exemple	Tue Jun 09 10:17:32 CEST 2026	2/1/2000	2	1	2000	2	2	inter	8	2.0000000000000000e+00	3.0000000000000000e+00	baresoil	0	1	1	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	9.99000e+02	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.0000000000000000e+00	0.0000000000000000e+00	5.98050e+00	5.04786e+00	0.0000000000000000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	1.0000000000000000e+00	9.9984008073806760e-01	1.7400927543640137e+01	5.5074605941772460e+00	1.1893466949462890e+01	0.00000e+00	0.00000e+00	0.00000e+00	9.9957686662673950e-01	9.9986088275909420e-01	9.9944537878036500e-01	9.9980419874191280e-01	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	7.11951e+04	2.49169e+04	4.62782e+04	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	5.83562e+03	2.04232e+03	3.79330e+03	1.11811e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.1223631784319885e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.00000e+00	Shared.no	0	0.00000e+00	0.00000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	
